DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2006,10328.224,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2007,10951.233,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2008,11170.416,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2009,11704.469,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2010,12116.003,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2011,11441.763,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2012,12855.802,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2013,12394.049,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2014,12316.942,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2015,12228.070,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2016,12564.244,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2017,12635.473,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2018,12024.641,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2019,12407.102,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,AT,2020,12387.887,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BA,2014,4305.643,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BA,2015,4367.366,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BA,2016,4741.514,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BA,2017,4624.021,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BA,2018,5672.214,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BA,2019,5404.899,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BA,2020,5237.217,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1990,12420.737,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1991,12248.864,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1992,12193.052,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1993,11528.919,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1994,11194.495,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1995,11519.872,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1996,11993.073,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1997,13057.481,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1998,12800.588,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,1999,13584.559,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2000,13400.822,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2001,13087.441,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2002,13280.888,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2003,13504.017,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2004,13643.935,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2005,13833.676,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2006,13738.937,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2007,14382.670,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2008,14002.120,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2009,14436.377,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2010,15026.668,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2011,15175.589,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2012,13545.461,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2013,14328.148,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2014,12149.415,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2015,10300.336,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2016,14732.398,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2017,14537.768,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2018,11325.697,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2019,15194.043,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BE,2020,13333.726,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1990,9260.152,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1991,8468.433,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1992,8773.648,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1993,9228.583,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1994,9376.526,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1995,10246.056,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1996,10647.999,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1997,10174.272,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1998,10185.214,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,1999,9113.642,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2000,9861.576,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2001,10329.634,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2002,10581.641,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2003,10171.059,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2004,10265.955,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2005,10642.987,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2006,11032.392,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2007,9929.538,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2008,10243.100,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2009,9704.373,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2010,10452.733,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2011,12240.486,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2012,11688.976,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2013,10665.998,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2014,11307.218,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2015,12032.478,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2016,11272.824,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2017,11727.573,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2018,11957.374,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2019,11692.964,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,BG,2020,10831.999,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1990,6.138,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1991,5.541,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1992,5.493,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1993,5.470,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1994,11.703,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1995,42.443,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1996,43.159,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1997,41.631,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1998,42.968,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,1999,43.661,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2000,44.258,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2001,44.473,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2002,44.736,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2003,48.104,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2004,50.155,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2005,51.025,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2006,51.564,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2007,73.476,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2008,80.919,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2009,90.402,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2010,93.020,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2011,101.352,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2012,113.191,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2013,114.621,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2014,122.150,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2015,130.967,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2016,138.470,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2017,144.702,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2018,196.710,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2019,208.377,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CY,2020,218.261,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1990,41081.273,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1991,38654.919,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1992,36617.980,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1993,36089.301,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1994,33479.441,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1995,32316.490,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1996,32740.969,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1997,33397.565,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1998,31738.509,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,1999,28876.323,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2000,30811.444,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2001,31512.957,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2002,31718.506,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2003,33750.786,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2004,33490.239,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2005,33233.058,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2006,33879.003,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2007,33992.233,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2008,33174.467,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2009,31583.453,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2010,31862.608,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2011,32379.790,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2012,32368.023,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2013,30313.632,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2014,29499.155,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2015,28553.267,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2016,27032.597,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2017,27361.411,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2018,27343.064,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2019,26597.965,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,CZ,2020,23501.961,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1990,186605.985,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1991,168350.452,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1992,163237.049,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1993,152013.786,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1994,145143.800,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1995,144903.856,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1996,143079.782,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1997,143402.702,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1998,135772.728,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,1999,137025.017,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2000,135235.528,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2001,134534.555,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2002,134385.358,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2003,136021.398,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2004,137996.845,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2005,137782.891,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2006,140452.043,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2007,138547.168,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2008,136284.099,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2009,128967.562,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2010,131671.297,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2011,125140.307,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2012,126408.214,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2013,123957.233,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2014,121047.901,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2015,120545.510,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2016,115865.838,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2017,115557.598,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2018,113317.500,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2019,105275.924,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DE,2020,97803.739,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1990,10135.316,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1991,11970.930,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1992,12974.842,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1993,13951.927,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1994,15159.123,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1995,15656.698,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1996,17734.828,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1997,20316.312,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1998,20464.191,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,1999,23862.879,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2000,27815.943,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2001,27200.038,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2002,28633.943,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2003,28520.666,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2004,31143.611,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2005,31343.001,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2006,29600.687,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2007,27142.838,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2008,26705.355,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2009,24029.655,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2010,23361.964,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2011,20654.354,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2012,18870.260,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2013,16782.942,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2014,16224.641,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2015,16156.471,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2016,15287.934,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2017,15635.590,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2018,13882.706,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2019,12495.234,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,DK,2020,9532.048,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1990,486898.039,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1991,480390.653,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1992,475879.157,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1993,471643.495,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1994,461345.603,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1995,466053.989,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1996,480059.235,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1997,470183.660,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1998,455609.440,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,1999,453614.272,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,2000,454468.506,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,2001,460010.545,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,2002,463242.820,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,2003,468324.275,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,2004,480030.155,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,PPRD,TOTAL,KTOE,EA19,2005,472832.921,
