"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2012","Norway","Available for final consumption","Total","Thousand tonnes of oil equivalent","24,963.382",""
"2012","United Kingdom","Gross available energy","Total","Thousand tonnes of oil equivalent","204,604.187",""
"2012","United Kingdom","Total energy supply","Total","Thousand tonnes of oil equivalent","190,890.429",""
"2012","United Kingdom","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","195,148.749",""
"2012","United Kingdom","Available for final consumption","Total","Thousand tonnes of oil equivalent","129,924.298",""
"2012","Montenegro","Gross available energy","Total","Thousand tonnes of oil equivalent","1,069.873",""
"2012","Montenegro","Total energy supply","Total","Thousand tonnes of oil equivalent","1,057.274",""
"2012","Montenegro","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,039.801",""
"2012","Montenegro","Available for final consumption","Total","Thousand tonnes of oil equivalent","729.050",""
"2012","North Macedonia","Gross available energy","Total","Thousand tonnes of oil equivalent","3,004.425",""
"2012","North Macedonia","Total energy supply","Total","Thousand tonnes of oil equivalent","2,996.132",""
"2012","North Macedonia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,947.350",""
"2012","North Macedonia","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,908.020",""
"2012","Albania","Gross available energy","Total","Thousand tonnes of oil equivalent","2,023.108",""
"2012","Albania","Total energy supply","Total","Thousand tonnes of oil equivalent","2,002.568",""
"2012","Albania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,985.479",""
"2012","Albania","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,805.715",""
"2012","Serbia","Gross available energy","Total","Thousand tonnes of oil equivalent","14,610.215",""
"2012","Serbia","Total energy supply","Total","Thousand tonnes of oil equivalent","14,566.606",""
"2012","Serbia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","14,276.574",""
"2012","Serbia","Available for final consumption","Total","Thousand tonnes of oil equivalent","8,715.406",""
"2012","Türkiye","Gross available energy","Total","Thousand tonnes of oil equivalent","118,074.173",""
"2012","Türkiye","Total energy supply","Total","Thousand tonnes of oil equivalent","116,811.332",""
"2012","Türkiye","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","110,613.989",""
"2012","Türkiye","Available for final consumption","Total","Thousand tonnes of oil equivalent","88,078.025",""
"2012","Bosnia and Herzegovina","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2012","Bosnia and Herzegovina","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2012","Bosnia and Herzegovina","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2012","Bosnia and Herzegovina","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Gross available energy","Total","Thousand tonnes of oil equivalent","2,383.784",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Total energy supply","Total","Thousand tonnes of oil equivalent","2,369.037",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,344.565",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,258.805",""
"2012","Moldova","Gross available energy","Total","Thousand tonnes of oil equivalent","2,532.691",""
"2012","Moldova","Total energy supply","Total","Thousand tonnes of oil equivalent","2,510.028",""
"2012","Moldova","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,488.641",""
"2012","Moldova","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,315.008",""
"2012","Ukraine","Gross available energy","Total","Thousand tonnes of oil equivalent","122,899.079",""
"2012","Ukraine","Total energy supply","Total","Thousand tonnes of oil equivalent","122,596.581",""
"2012","Ukraine","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","116,783.328",""
"2012","Ukraine","Available for final consumption","Total","Thousand tonnes of oil equivalent","71,436.107",""
"2012","Georgia","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2012","Georgia","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2012","Georgia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2012","Georgia","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2013","European Union - 27 countries (from 2020)","Gross available energy","Total","Thousand tonnes of oil equivalent","1,519,940.321",""
"2013","European Union - 27 countries (from 2020)","Total energy supply","Total","Thousand tonnes of oil equivalent","1,446,150.925",""
"2013","European Union - 27 countries (from 2020)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,384,210.727",""
"2013","European Union - 27 countries (from 2020)","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,021,406.446",""
"2013","Euro area - 19 countries  (from 2015)","Gross available energy","Total","Thousand tonnes of oil equivalent","1,225,884.351",""
"2013","Euro area - 19 countries  (from 2015)","Total energy supply","Total","Thousand tonnes of oil equivalent","1,157,663.598",""
"2013","Euro area - 19 countries  (from 2015)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,108,562.999",""
"2013","Euro area - 19 countries  (from 2015)","Available for final consumption","Total","Thousand tonnes of oil equivalent","823,427.316",""
"2013","Belgium","Gross available energy","Total","Thousand tonnes of oil equivalent","62,641.813",""
"2013","Belgium","Total energy supply","Total","Thousand tonnes of oil equivalent","55,212.475",""
"2013","Belgium","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","48,634.774",""
"2013","Belgium","Available for final consumption","Total","Thousand tonnes of oil equivalent","41,386.946",""
"2013","Bulgaria","Gross available energy","Total","Thousand tonnes of oil equivalent","17,172.811",""
"2013","Bulgaria","Total energy supply","Total","Thousand tonnes of oil equivalent","16,923.384",""
"2013","Bulgaria","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","16,504.173",""
"2013","Bulgaria","Available for final consumption","Total","Thousand tonnes of oil equivalent","9,170.349",""
"2013","Czechia","Gross available energy","Total","Thousand tonnes of oil equivalent","43,445.983",""
"2013","Czechia","Total energy supply","Total","Thousand tonnes of oil equivalent","43,162.612",""
"2013","Czechia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","40,672.265",""
"2013","Czechia","Available for final consumption","Total","Thousand tonnes of oil equivalent","26,475.768",""
"2013","Denmark","Gross available energy","Total","Thousand tonnes of oil equivalent","18,892.887",""
"2013","Denmark","Total energy supply","Total","Thousand tonnes of oil equivalent","17,430.433",""
"2013","Denmark","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","17,815.073",""
"2013","Denmark","Available for final consumption","Total","Thousand tonnes of oil equivalent","13,689.113",""
"2013","Germany (until 1990 former territory of the FRG)","Gross available energy","Total","Thousand tonnes of oil equivalent","333,067.586",""
"2013","Germany (until 1990 former territory of the FRG)","Total energy supply","Total","Thousand tonnes of oil equivalent","322,440.619",""
"2013","Germany (until 1990 former territory of the FRG)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","308,287.928",""
"2013","Germany (until 1990 former territory of the FRG)","Available for final consumption","Total","Thousand tonnes of oil equivalent","230,353.675",""
"2013","Estonia","Gross available energy","Total","Thousand tonnes of oil equivalent","6,294.616",""
"2013","Estonia","Total energy supply","Total","Thousand tonnes of oil equivalent","5,839.349",""
"2013","Estonia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","5,723.109",""
"2013","Estonia","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,010.007",""
"2013","Ireland","Gross available energy","Total","Thousand tonnes of oil equivalent","13,567.469",""
"2013","Ireland","Total energy supply","Total","Thousand tonnes of oil equivalent","12,780.083",""
"2013","Ireland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","13,107.475",""
"2013","Ireland","Available for final consumption","Total","Thousand tonnes of oil equivalent","10,159.127",""
"2013","Greece","Gross available energy","Total","Thousand tonnes of oil equivalent","26,189.423",""
"2013","Greece","Total energy supply","Total","Thousand tonnes of oil equivalent","23,395.055",""
"2013","Greece","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","23,418.307",""
"2013","Greece","Available for final consumption","Total","Thousand tonnes of oil equivalent","15,090.354",""
"2013","Spain","Gross available energy","Total","Thousand tonnes of oil equivalent","127,965.195",""
"2013","Spain","Total energy supply","Total","Thousand tonnes of oil equivalent","117,058.321",""
"2013","Spain","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","115,671.119",""
"2013","Spain","Available for final consumption","Total","Thousand tonnes of oil equivalent","80,630.167",""
"2013","France","Gross available energy","Total","Thousand tonnes of oil equivalent","268,159.983",""
"2013","France","Total energy supply","Total","Thousand tonnes of oil equivalent","260,549.683",""
"2013","France","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","250,503.110",""
"2013","France","Available for final consumption","Total","Thousand tonnes of oil equivalent","163,930.355",""
"2013","Croatia","Gross available energy","Total","Thousand tonnes of oil equivalent","8,560.289",""
"2013","Croatia","Total energy supply","Total","Thousand tonnes of oil equivalent","8,435.628",""
"2013","Croatia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","8,001.294",""
"2013","Croatia","Available for final consumption","Total","Thousand tonnes of oil equivalent","7,008.171",""
"2013","Italy","Gross available energy","Total","Thousand tonnes of oil equivalent","160,570.376",""
"2013","Italy","Total energy supply","Total","Thousand tonnes of oil equivalent","155,390.152",""
"2013","Italy","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","152,051.731",""
"2013","Italy","Available for final consumption","Total","Thousand tonnes of oil equivalent","120,699.527",""
"2013","Cyprus","Gross available energy","Total","Thousand tonnes of oil equivalent","2,440.425",""
"2013","Cyprus","Total energy supply","Total","Thousand tonnes of oil equivalent","1,955.962",""
"2013","Cyprus","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,175.125",""
